price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus,state,city,locality,latitude,longitude
4275524,1906,3,3,1,no,no,no,no,yes,2,yes,semi-furnished,Jharkhand,Ranchi,Lalpur,23.2974,85.2692
5055128,1288,2,2,2,yes,no,no,no,yes,1,no,semi-furnished,Telangana,Hyderabad,Madhapur,17.4221,78.5246
9261431,2178,4,2,1,yes,no,yes,yes,yes,1,no,unfurnished,Delhi,North Delhi,Kamla Nagar,28.7248,77.0568
2937618,1131,2,2,2,no,no,no,yes,yes,2,yes,furnished,Rajasthan,Jaipur,Vaishali Nagar,26.9023,75.8216
834192,1078,2,1,2,yes,no,no,no,yes,1,yes,semi-furnished,Himachal Pradesh,Manali,Aleo,32.2624,77.2014
13162314,4444,5,4,1,yes,yes,no,no,no,1,yes,semi-furnished,Odisha,Bhubaneswar,Saheed Nagar,20.3235,85.8437
8784491,2017,3,3,4,yes,no,yes,yes,yes,2,no,semi-furnished,Gujarat,Ahmedabad,Navrangpura,22.9822,72.6161
4358432,2890,4,2,2,no,yes,no,yes,yes,3,yes,semi-furnished,Telangana,Nizamabad,Yellareddypet,18.6966,78.0542
3702202,1627,3,4,2,yes,no,no,yes,no,2,no,unfurnished,Punjab,Ludhiana,BRS Nagar,30.9431,75.809
7293786,2287,3,2,2,no,no,no,yes,yes,1,yes,furnished,Gujarat,Rajkot,150 Feet Ring Road,22.2542,70.783
1627183,1768,3,1,1,yes,yes,yes,no,yes,2,yes,semi-furnished,Madhya Pradesh,Jabalpur,Civil Lines,23.1366,80.0114
8037099,3507,4,1,2,yes,yes,no,no,yes,1,yes,semi-furnished,Assam,Guwahati,Ganeshguri,26.1266,91.7049
1949430,927,2,3,2,no,no,no,no,no,1,no,furnished,Punjab,Amritsar,Ranjit Avenue,31.6516,74.8841
2856693,2069,3,2,1,yes,no,yes,no,no,3,yes,furnished,Uttarakhand,Dehradun,Sahastradhara Road,30.2855,77.9897
1068012,1210,2,2,3,yes,no,yes,no,no,2,no,furnished,Madhya Pradesh,Bhopal,MP Nagar,23.3052,77.3917
17309929,2209,3,2,1,yes,no,no,no,yes,2,yes,unfurnished,Maharashtra,Mumbai,Malad,19.0911,72.9042
2197946,1097,2,1,1,yes,no,yes,no,yes,0,yes,unfurnished,Punjab,Chandigarh,Sector 22,30.7594,76.7802
2095141,1208,2,2,1,yes,no,no,no,no,0,yes,furnished,Karnataka,Mysore,Gokulam,12.3157,76.6151
14666943,7424,5,1,2,yes,no,no,yes,no,0,yes,semi-furnished,Assam,Jorhat,AT Road,26.7752,94.2359
526674,816,2,1,3,yes,no,no,no,yes,2,no,semi-furnished,Maharashtra,Nashik,Gangapur Road,20.0473,73.8394
4378799,2253,3,4,1,yes,no,no,yes,yes,1,no,semi-furnished,Kerala,Kozhikode,Westhill,11.3047,75.7494
2149960,1120,2,3,4,yes,yes,no,yes,yes,1,no,semi-furnished,Himachal Pradesh,Manali,Aleo,32.2626,77.1627
4626673,1897,3,3,1,no,yes,no,yes,no,0,yes,furnished,Andhra Pradesh,Guntur,Brindavan Gardens,16.2728,80.4268
2351788,1446,2,2,1,yes,no,no,yes,yes,0,no,furnished,Delhi,South Delhi,Defence Colony,28.5313,77.2646
4940386,1362,2,2,2,no,yes,yes,no,yes,1,no,furnished,Tamil Nadu,Chennai,OMR,13.0938,80.2318
2533125,1221,3,3,1,yes,yes,no,no,yes,1,yes,furnished,Gujarat,Surat,Adajan,21.1204,72.8412
2847535,1640,3,3,2,no,no,no,yes,yes,1,yes,unfurnished,Haryana,Panchkula,Sector 8,30.7433,76.8245
2241596,991,2,2,1,yes,yes,no,no,yes,0,no,semi-furnished,Maharashtra,Nagpur,Ramdaspeth,21.17,79.0414
8650645,3777,4,1,2,no,yes,no,no,no,1,no,furnished,West Bengal,Siliguri,Matigara,26.6866,88.4275
5255891,945,2,4,3,no,yes,no,yes,yes,2,no,unfurnished,Delhi,New Delhi,Dwarka,28.6604,77.1739
1895902,918,2,2,2,no,no,no,no,yes,1,yes,unfurnished,Rajasthan,Udaipur,Sector 11,24.582,73.7401
8573992,1702,3,4,3,yes,yes,no,no,yes,0,yes,semi-furnished,West Bengal,Kolkata,Ballygunge,22.5438,88.319
9226711,2053,4,1,3,yes,no,yes,yes,yes,0,no,semi-furnished,Madhya Pradesh,Bhopal,Hoshangabad Road,23.2706,77.4021
1486357,886,2,2,1,yes,no,no,no,yes,2,yes,semi-furnished,Andhra Pradesh,Vijayawada,Governorpet,16.5016,80.6921
5869573,1043,2,3,2,no,no,no,yes,yes,3,no,unfurnished,Karnataka,Bangalore,Electronic City,12.9928,77.6026
4960147,1449,2,1,3,yes,yes,no,yes,yes,1,yes,unfurnished,Maharashtra,Pune,Kothrud,18.504,73.8816
2647029,1460,3,2,3,no,no,no,yes,yes,2,no,semi-furnished,Telangana,Nizamabad,Chandak Colony,18.6784,78.1055
1221289,1309,3,2,2,yes,no,no,no,yes,1,yes,unfurnished,Uttar Pradesh,Agra,Dayalbagh,27.1991,78.0278
971844,978,2,2,1,yes,no,no,no,yes,3,no,semi-furnished,Chhattisgarh,Bhilai,Sector 9,21.2419,81.3183
3685066,1538,3,2,2,yes,no,no,no,yes,1,yes,semi-furnished,West Bengal,Siliguri,Hill Cart Road,26.7088,88.3682
2003859,1645,3,3,2,yes,yes,no,yes,yes,1,yes,semi-furnished,Gujarat,Rajkot,Mavdi,22.3389,70.8155
3021795,1536,3,1,2,yes,no,no,no,yes,2,no,furnished,Haryana,Panchkula,Sector 5,30.6904,76.8702
7612341,2364,3,1,2,yes,no,no,yes,yes,2,no,unfurnished,Uttar Pradesh,Lucknow,Hazratganj,26.8157,80.95
2388735,1767,3,2,2,yes,no,no,yes,yes,2,yes,semi-furnished,Kerala,Thrissur,Kuriachira,10.5114,76.2339
6101017,2135,3,4,2,yes,no,no,no,no,2,yes,unfurnished,Uttarakhand,Haldwani,Rampur Road,29.2404,79.5135
8881504,3028,4,2,4,no,no,no,yes,yes,1,yes,semi-furnished,West Bengal,Siliguri,Sevoke Road,26.6889,88.3879
10809914,2976,4,2,1,yes,no,no,yes,yes,1,no,unfurnished,Karnataka,Mysore,Kuvempunagar,12.2861,76.6237
1357727,1335,2,2,1,yes,no,no,yes,yes,2,no,furnished,Gujarat,Surat,Vesu,21.1564,72.8243
6154959,1810,3,3,2,no,no,no,no,yes,0,no,furnished,Kerala,Kozhikode,Westhill,11.3046,75.8142
7444149,2281,3,1,4,yes,no,no,no,yes,2,no,semi-furnished,Assam,Jorhat,Tarajan,26.707,94.2283
3186134,1489,2,1,1,no,no,yes,yes,yes,2,no,unfurnished,Jharkhand,Ranchi,Morabadi,23.3299,85.2784
6076575,1603,3,3,1,no,no,no,no,yes,1,no,semi-furnished,Tamil Nadu,Coimbatore,RS Puram,10.97,76.9491
2163837,2006,3,2,2,yes,no,no,no,no,2,yes,furnished,Rajasthan,Udaipur,Fateh Sagar,24.5492,73.6785
9795890,2587,4,4,3,yes,no,no,yes,yes,2,no,unfurnished,Rajasthan,Jodhpur,Shastri Nagar,26.2448,72.9963
2082865,1312,2,3,2,yes,no,no,yes,yes,0,no,unfurnished,Madhya Pradesh,Bhopal,Hoshangabad Road,23.2321,77.4022
4245148,2358,3,4,1,yes,no,no,no,yes,1,yes,unfurnished,Assam,Jorhat,Gar Ali,26.7124,94.19
4366460,2135,3,2,1,yes,no,no,no,yes,1,yes,furnished,Haryana,Faridabad,Old Faridabad,28.409,77.2882
2871896,1365,2,2,2,no,yes,no,yes,no,0,no,unfurnished,Maharashtra,Thane,Hiranandani Estate,19.2167,72.9966
3309247,1892,3,1,3,yes,no,yes,no,no,1,no,semi-furnished,Rajasthan,Kota,Kunhari,25.2125,75.8538
657475,952,2,2,3,yes,no,no,yes,no,3,no,semi-furnished,Madhya Pradesh,Jabalpur,Napier Town,23.1496,79.9648
9253674,2027,4,4,1,no,no,no,no,yes,3,no,semi-furnished,Himachal Pradesh,Manali,Vashisht,32.2402,77.1763
1662973,836,2,2,3,yes,no,no,yes,yes,2,no,unfurnished,Andhra Pradesh,Visakhapatnam,Dwaraka Nagar,17.7107,83.2057
2409657,1324,2,4,4,yes,no,no,yes,no,2,yes,semi-furnished,Jammu & Kashmir,Srinagar,Rajbagh,34.0661,74.7952
1721148,1407,2,1,3,no,yes,yes,no,no,1,no,furnished,Punjab,Jalandhar,Civil Lines,31.2767,75.6016
1856107,2039,3,2,2,yes,yes,no,no,yes,2,yes,furnished,Andhra Pradesh,Visakhapatnam,Dwaraka Nagar,17.7296,83.2032
9309079,1371,3,3,1,yes,no,no,no,no,1,no,unfurnished,Karnataka,Bangalore,Whitefield,12.9281,77.6024
31732868,7614,5,1,2,no,yes,no,yes,yes,1,no,semi-furnished,Maharashtra,Nagpur,Sadar,21.1217,79.0698
7439724,2933,4,2,2,yes,no,no,yes,yes,1,yes,furnished,Kerala,Trivandrum,Vellayambalam,8.5159,76.91
4581402,3401,4,2,1,yes,yes,no,no,yes,2,no,furnished,Madhya Pradesh,Jabalpur,Napier Town,23.1844,79.9599
3936680,2356,4,2,2,yes,no,yes,yes,no,2,yes,unfurnished,Assam,Jorhat,Raja Ali,26.7696,94.1923
5194506,2948,4,2,1,yes,yes,no,yes,yes,1,yes,semi-furnished,Karnataka,Mysore,Kuvempunagar,12.339,76.618
10749189,3410,4,3,2,yes,no,no,yes,yes,1,no,unfurnished,Uttar Pradesh,Kanpur,Swaroop Nagar,26.4767,80.2868
30158905,5964,5,2,1,no,yes,yes,no,yes,2,yes,furnished,Himachal Pradesh,Shimla,Summer Hill,31.1474,77.1957
2575889,1375,2,2,2,yes,no,yes,no,no,2,yes,semi-furnished,Jharkhand,Dhanbad,Hirapur,23.8048,86.4672
3761353,2053,3,2,1,yes,no,no,yes,no,2,yes,semi-furnished,Assam,Guwahati,Beltola,26.1034,91.7368
9069088,2226,3,1,1,yes,yes,yes,yes,yes,1,yes,semi-furnished,Maharashtra,Pune,Kothrud,18.5586,73.8881
5867814,2379,3,1,2,yes,yes,no,no,yes,2,no,unfurnished,Rajasthan,Udaipur,Hiran Magri,24.6247,73.7514
14895587,3903,4,1,2,no,yes,yes,yes,yes,0,yes,unfurnished,Jammu & Kashmir,Jammu,Residency Road,32.6979,74.8732
4732862,1576,3,1,3,yes,no,no,no,yes,1,no,furnished,Kerala,Thrissur,East Fort,10.5481,76.252
10148534,2719,4,1,2,yes,no,no,yes,no,1,yes,unfurnished,Punjab,Amritsar,Lawrence Road,31.6135,74.8796
5386935,1725,3,2,2,yes,no,yes,no,yes,1,yes,unfurnished,Bihar,Bhagalpur,Adampur,25.2804,86.9718
5521642,2138,3,2,3,yes,yes,no,yes,yes,1,no,semi-furnished,Madhya Pradesh,Indore,Bhawar Kuan,22.7607,75.8229
4857737,1208,3,2,2,yes,no,no,no,yes,1,yes,semi-furnished,Tamil Nadu,Chennai,Nungambakkam,13.1068,80.2501
4910220,3787,4,2,2,no,no,yes,no,no,1,yes,unfurnished,West Bengal,Durgapur,City Centre,23.4822,87.3216
1740336,1165,2,4,1,yes,yes,no,yes,no,2,no,furnished,Karnataka,Mysore,Vijayanagar,12.2496,76.6179
1849562,873,2,1,2,yes,no,yes,yes,yes,1,yes,furnished,Assam,Jorhat,Tarajan,26.7898,94.2211
29568466,2512,4,4,1,yes,no,yes,no,yes,1,yes,unfurnished,Maharashtra,Mumbai,Borivali,19.1075,72.8942
2071663,1395,2,3,2,yes,no,no,no,no,0,yes,furnished,Bihar,Bhagalpur,Purnea,25.273,86.9924
2172803,967,2,3,4,yes,no,no,no,no,1,yes,semi-furnished,Karnataka,Hubli,Vidyanagar,15.3983,75.0758
3509702,1821,3,2,2,no,no,yes,yes,yes,1,no,furnished,Chhattisgarh,Raipur,Byron Bazar,21.2307,81.5822
4648991,1975,3,2,3,yes,no,no,yes,no,1,no,semi-furnished,Andhra Pradesh,Vijayawada,Benz Circle,16.491,80.6379
11396422,3354,4,1,1,yes,yes,no,no,no,3,no,unfurnished,Assam,Guwahati,Six Mile,26.1649,91.7636
6165929,2437,3,1,3,no,no,no,no,yes,1,no,semi-furnished,Maharashtra,Thane,Hiranandani Estate,19.2667,72.9948
966629,1058,2,1,4,yes,no,no,yes,yes,2,no,furnished,Madhya Pradesh,Gwalior,Thatipur,26.2223,78.1805
7236953,1313,2,2,2,yes,yes,no,no,no,1,yes,furnished,Maharashtra,Mumbai,Juhu,19.0372,72.8633
2864432,1758,3,2,2,yes,yes,yes,yes,no,2,no,unfurnished,Himachal Pradesh,Dharamshala,McLeod Ganj,32.2602,76.3041
3459876,1227,3,1,2,no,no,no,yes,no,0,no,semi-furnished,Uttarakhand,Haridwar,Jwalapur,29.9244,78.1338
1431845,1061,2,1,2,no,no,no,yes,yes,2,yes,furnished,Madhya Pradesh,Gwalior,Lashkar,26.2458,78.1581
2016272,1029,2,1,2,yes,yes,no,no,yes,2,no,semi-furnished,Chhattisgarh,Raipur,Devendra Nagar,21.254,81.6298
1609279,1377,3,2,2,yes,no,yes,no,yes,2,no,unfurnished,Maharashtra,Nashik,Gangapur Road,19.9702,73.8329
3615904,1239,3,2,2,yes,no,no,no,no,1,yes,furnished,Punjab,Amritsar,Chheharta,31.6645,74.9063
8881310,2374,4,4,2,yes,no,no,no,no,2,no,unfurnished,Delhi,East Delhi,IP Extension,28.6325,77.306
4618697,1396,2,2,1,yes,yes,no,no,yes,0,no,unfurnished,Karnataka,Bangalore,Koramangala,13.019,77.5677
6990365,2280,3,2,3,yes,no,no,yes,yes,1,no,unfurnished,Maharashtra,Nashik,Indira Nagar,19.9796,73.7533
3920898,2387,4,1,2,no,no,no,no,no,2,no,furnished,Chhattisgarh,Bilaspur,Rajiv Nagar,22.1004,82.1494
3712514,1263,3,2,3,yes,yes,no,no,no,2,no,unfurnished,Madhya Pradesh,Bhopal,Hoshangabad Road,23.2854,77.4243
7222680,2023,3,2,3,yes,no,yes,yes,yes,1,yes,semi-furnished,Uttar Pradesh,Lucknow,Indira Nagar,26.8556,80.9751
2017791,1490,2,3,3,yes,no,no,yes,no,1,no,furnished,Maharashtra,Nagpur,Sitabuldi,21.1105,79.1072
5391497,1715,3,1,1,yes,no,no,yes,no,1,no,semi-furnished,Madhya Pradesh,Indore,Scheme 78,22.7605,75.8343
3894395,1555,3,2,3,no,yes,no,yes,yes,2,no,furnished,Jharkhand,Dhanbad,Saraidhela,23.8409,86.4706
3117383,1696,3,3,3,yes,no,yes,yes,no,1,no,semi-furnished,Chhattisgarh,Raipur,Shankar Nagar,21.2134,81.644
1833335,947,2,2,2,yes,yes,no,yes,no,1,yes,semi-furnished,Maharashtra,Nashik,Indira Nagar,20.0348,73.744
1384058,1198,2,2,2,no,yes,no,yes,yes,0,yes,furnished,Jharkhand,Jamshedpur,Sonari,22.7924,86.1716
1590223,1376,2,3,1,no,no,no,no,yes,3,yes,semi-furnished,Karnataka,Hubli,Gokul Road,15.4072,75.1556
11134025,2351,3,3,3,yes,no,no,no,no,3,yes,semi-furnished,Rajasthan,Jaipur,Raja Park,26.9239,75.8202
4193307,1906,3,2,3,no,no,no,no,no,2,yes,unfurnished,Uttarakhand,Haridwar,Jwalapur,29.9822,78.1385
1236019,1279,2,3,2,yes,no,no,no,yes,1,no,unfurnished,Tamil Nadu,Coimbatore,RS Puram,11.0085,76.9419
5531393,2098,4,2,4,no,yes,no,yes,no,1,no,furnished,Uttar Pradesh,Varanasi,Cantonment,25.3568,82.9457
13384008,3379,4,1,2,no,no,no,no,yes,1,no,semi-furnished,Himachal Pradesh,Shimla,Mall Road,31.0577,77.2062
4963284,1331,3,2,2,yes,no,no,yes,no,3,yes,unfurnished,Delhi,New Delhi,Janakpuri,28.6166,77.2127
5438377,1410,3,2,3,no,no,no,yes,yes,1,no,unfurnished,Maharashtra,Nagpur,Ramdaspeth,21.1407,79.1322
16399461,3554,4,2,2,yes,no,no,yes,yes,1,yes,unfurnished,Gujarat,Ahmedabad,Satellite,23.0584,72.5911
12324065,2208,3,2,2,yes,no,no,no,yes,1,no,unfurnished,Tamil Nadu,Chennai,Nungambakkam,13.0593,80.3043
1088360,1216,3,3,2,yes,yes,no,no,yes,2,no,unfurnished,West Bengal,Durgapur,Bidhannagar,23.52,87.3288
843143,1209,2,2,2,yes,no,no,no,yes,1,no,semi-furnished,Assam,Guwahati,Beltola,26.1532,91.7442
5179176,1516,3,2,1,no,no,no,no,no,0,no,semi-furnished,Assam,Guwahati,Beltola,26.1461,91.7064
11089773,3809,4,2,3,yes,yes,no,no,yes,2,no,unfurnished,Uttarakhand,Dehradun,GMS Road,30.3098,77.9883
7672850,3068,4,2,3,yes,no,no,yes,no,2,no,furnished,Jammu & Kashmir,Srinagar,Sonwar,34.121,74.8203
2483120,1949,3,3,2,yes,no,no,no,yes,2,yes,furnished,Rajasthan,Jodhpur,Paota,26.2346,73.03
1890542,1216,3,2,4,yes,no,yes,no,no,3,no,furnished,Telangana,Warangal,Nakkalagutta,17.922,79.554
6129469,2987,4,2,1,no,no,no,no,yes,2,yes,semi-furnished,Karnataka,Mysore,Gokulam,12.3213,76.6796
9553995,1278,3,1,2,yes,yes,no,no,yes,2,no,semi-furnished,Haryana,Gurugram,New Gurugram,28.5032,76.9929
2794797,2167,3,2,1,no,no,no,yes,yes,1,no,furnished,Chhattisgarh,Raipur,Byron Bazar,21.2264,81.5806
2512335,1261,2,3,2,no,no,yes,no,no,2,no,unfurnished,Delhi,North Delhi,Civil Lines,28.734,77.0663
2906804,1705,3,3,4,no,no,no,no,yes,1,yes,semi-furnished,Chhattisgarh,Bhilai,Sector 9,21.229,81.4078
4628931,1900,3,2,2,no,no,yes,yes,yes,3,no,unfurnished,Uttarakhand,Dehradun,Sahastradhara Road,30.284,78.0436
1470951,1405,2,2,2,no,no,no,yes,yes,1,yes,unfurnished,Jammu & Kashmir,Jammu,Gandhi Nagar,32.7673,74.8634
1609117,1206,3,2,2,no,yes,no,no,yes,2,no,semi-furnished,Telangana,Warangal,Subedari,17.9639,79.5725
9332867,3292,4,2,1,yes,no,no,yes,yes,2,yes,semi-furnished,Chhattisgarh,Bhilai,Nehru Nagar,21.2421,81.4124
4489638,2452,3,1,2,no,no,no,no,no,2,yes,unfurnished,Bihar,Gaya,Khajekalan,24.8313,85.0258
2055137,1156,2,2,2,yes,yes,no,yes,yes,2,yes,semi-furnished,Maharashtra,Nagpur,Sadar,21.1503,79.0508
3755222,1608,3,2,1,yes,no,no,no,yes,2,no,furnished,Telangana,Nizamabad,MIG Colony,18.6555,78.1272
5578363,2591,4,1,1,yes,yes,no,no,no,1,yes,semi-furnished,Delhi,South Delhi,Malviya Nagar,28.5403,77.2096
1010618,904,2,1,2,yes,no,yes,no,yes,1,yes,semi-furnished,Jammu & Kashmir,Jammu,Residency Road,32.7336,74.8199
11445388,3459,4,1,2,no,no,yes,no,yes,2,no,unfurnished,Uttar Pradesh,Noida,Sector 137,28.5842,77.3811
1897914,1286,3,2,3,yes,no,no,no,no,2,yes,semi-furnished,Jammu & Kashmir,Srinagar,Lal Chowk,34.1323,74.8268
1450316,954,2,2,3,yes,no,yes,yes,yes,1,no,furnished,Maharashtra,Pune,Hinjewadi,18.4749,73.8828
2871385,866,2,2,2,no,no,no,no,yes,2,no,furnished,Kerala,Kochi,Kaloor,9.8821,76.3109
6748598,2823,4,2,3,no,no,no,no,yes,3,no,semi-furnished,Andhra Pradesh,Visakhapatnam,MVP Colony,17.7167,83.2052
9876034,1980,3,3,2,yes,no,yes,no,yes,1,no,semi-furnished,Maharashtra,Pune,Wakad,18.5329,73.8139
24001469,4734,5,2,2,no,yes,no,no,yes,1,no,unfurnished,Telangana,Warangal,Subedari,17.9302,79.6345
5459562,2169,3,2,3,yes,no,no,no,no,1,yes,semi-furnished,Delhi,South Delhi,Hauz Khas,28.5372,77.2049
1080795,954,2,2,2,yes,no,no,yes,no,1,no,unfurnished,Kerala,Kozhikode,Westhill,11.299,75.7413
6791543,2224,3,3,2,no,yes,no,yes,yes,0,yes,furnished,Rajasthan,Udaipur,Hiran Magri,24.5514,73.7414
12623431,3168,4,1,2,yes,yes,no,yes,yes,2,no,semi-furnished,West Bengal,Durgapur,Benachity,23.5378,87.3298
10317729,2948,4,2,1,yes,no,no,no,yes,2,no,furnished,Chhattisgarh,Raipur,Telibandha,21.2356,81.5846
1648098,1240,3,2,1,yes,no,no,yes,yes,1,no,unfurnished,Himachal Pradesh,Manali,Aleo,32.2667,77.1922
4685023,1577,3,2,3,yes,yes,yes,yes,yes,1,no,semi-furnished,Jammu & Kashmir,Srinagar,Lal Chowk,34.0759,74.8383
4557202,2431,4,3,1,no,yes,yes,no,yes,2,no,semi-furnished,Uttarakhand,Haldwani,Bhotia Parao,29.2108,79.5187
1661389,1010,2,1,1,yes,no,no,yes,yes,2,yes,unfurnished,Delhi,South Delhi,Defence Colony,28.5789,77.2309
3878480,1322,3,2,1,no,yes,no,no,yes,1,no,furnished,Odisha,Bhubaneswar,Patia,20.3114,85.848
664831,1069,2,1,1,yes,no,no,yes,no,3,yes,unfurnished,Haryana,Panchkula,Sector 20,30.6873,76.8169
15194708,3457,4,3,2,yes,no,yes,no,no,2,no,unfurnished,Jammu & Kashmir,Srinagar,Gogji Bagh,34.041,74.8392
5104373,1979,3,2,2,yes,no,no,no,yes,2,yes,semi-furnished,Odisha,Rourkela,Panposh,22.2314,84.8896
4023130,2394,3,1,2,yes,no,no,yes,yes,2,yes,semi-furnished,Andhra Pradesh,Guntur,Brindavan Gardens,16.3566,80.4389
11916991,3790,4,2,2,yes,no,no,yes,yes,1,yes,semi-furnished,Tamil Nadu,Trichy,Thillai Nagar,10.8362,78.7387
8092789,2511,4,2,2,no,no,no,yes,yes,1,no,furnished,Maharashtra,Thane,Hiranandani Estate,19.1968,72.952
4797835,1682,3,2,4,no,yes,no,no,yes,2,yes,furnished,Maharashtra,Pune,Wakad,18.5165,73.8798
3454070,2183,3,2,3,yes,yes,yes,no,yes,2,no,semi-furnished,Chhattisgarh,Bhilai,Sector 1,21.2081,81.3543
3384817,1285,3,2,2,no,no,yes,no,no,2,no,unfurnished,Jharkhand,Ranchi,Lalpur,23.3385,85.2875
3450341,1140,2,2,3,no,no,no,yes,yes,0,yes,furnished,Haryana,Gurugram,Sector 56,28.4942,77.0135
10638334,2631,4,1,4,yes,no,yes,yes,yes,2,no,unfurnished,Kerala,Thrissur,Ayyanthole,10.5603,76.2587
8276644,1986,3,2,1,yes,yes,no,yes,no,1,no,semi-furnished,Maharashtra,Mumbai,Malad,19.087,72.8993
1818326,983,2,1,1,yes,no,no,no,no,2,no,semi-furnished,Madhya Pradesh,Gwalior,Maharaj Bada,26.2052,78.2028
4536391,2495,3,1,1,no,no,no,yes,yes,2,no,semi-furnished,Andhra Pradesh,Vijayawada,Governorpet,16.4832,80.624
4702193,2353,4,2,1,no,no,yes,yes,no,0,no,furnished,Madhya Pradesh,Indore,Bhawar Kuan,22.6978,75.811
1561384,823,2,2,1,yes,no,yes,no,yes,1,no,semi-furnished,Haryana,Faridabad,Sector 15,28.4456,77.3383
2612766,1289,2,2,2,yes,no,no,yes,yes,1,no,unfurnished,Chhattisgarh,Bilaspur,Vyapar Vihar,22.0614,82.1817
26617696,3685,5,2,1,yes,no,no,no,no,1,no,unfurnished,Telangana,Hyderabad,Hitech City,17.4251,78.4491
3155587,1721,3,2,2,yes,no,yes,yes,yes,1,yes,semi-furnished,Chhattisgarh,Bilaspur,Rajiv Nagar,22.1278,82.1291
15704088,3538,4,3,2,no,yes,no,no,yes,1,no,semi-furnished,Uttar Pradesh,Agra,Sikandra,27.1761,77.9872
1621572,1353,2,2,1,no,yes,yes,no,yes,1,yes,furnished,Rajasthan,Udaipur,Fateh Sagar,24.5807,73.6646
6197731,2344,3,3,2,no,no,no,yes,yes,1,no,furnished,Tamil Nadu,Trichy,Cantonment,10.7784,78.7406
6975167,1103,2,3,2,yes,yes,yes,no,yes,2,no,furnished,Maharashtra,Mumbai,Dadar,19.0832,72.8794
1031326,1381,2,3,2,yes,no,no,no,yes,1,no,furnished,Bihar,Gaya,Tekari Road,24.8115,85.0275
2338043,868,2,2,2,yes,no,no,no,no,1,no,furnished,Gujarat,Surat,City Light,21.2192,72.856
2042041,2278,3,2,1,yes,no,no,no,yes,2,yes,unfurnished,Tamil Nadu,Madurai,KK Nagar,9.9364,78.072
4058167,2429,3,2,3,yes,no,no,no,no,1,no,semi-furnished,Assam,Dibrugarh,Amolapatty,27.4616,94.8895
2051179,1399,2,2,2,yes,yes,yes,yes,yes,1,yes,furnished,Gujarat,Vadodara,Manjalpur,22.2743,73.2106
1171957,1103,2,2,1,yes,yes,no,no,yes,1,no,unfurnished,Uttar Pradesh,Noida,Sector 18,28.527,77.4268
3098341,1160,2,3,4,yes,yes,yes,no,yes,2,no,unfurnished,Madhya Pradesh,Indore,Bhawar Kuan,22.7195,75.8282
3677942,2478,3,2,1,yes,no,no,no,no,1,no,semi-furnished,Uttar Pradesh,Kanpur,Swaroop Nagar,26.4476,80.3374
4684224,3147,4,2,3,no,yes,yes,no,yes,2,yes,semi-furnished,Chhattisgarh,Bhilai,Supela,21.1915,81.4114
2166404,1409,2,2,1,yes,yes,no,no,yes,1,no,semi-furnished,Rajasthan,Udaipur,Sector 3,24.558,73.7379
14862113,3813,4,2,1,yes,no,no,no,no,1,no,unfurnished,Chhattisgarh,Raipur,Civil Lines,21.2736,81.6671
1966866,974,2,2,1,no,no,no,no,yes,3,yes,semi-furnished,West Bengal,Siliguri,Hill Cart Road,26.77,88.3599
2889750,1430,3,2,2,yes,no,no,no,yes,1,yes,furnished,Uttar Pradesh,Varanasi,Nadesar,25.3145,82.958
3106065,1285,3,2,3,no,no,no,yes,yes,0,no,unfurnished,Kerala,Trivandrum,Kowdiar,8.4746,76.961
4494044,1317,2,2,2,yes,no,no,no,yes,1,yes,unfurnished,Telangana,Hyderabad,Kondapur,17.3431,78.5145
2644642,2311,3,2,2,yes,no,no,yes,no,2,yes,furnished,Bihar,Gaya,Khajekalan,24.83,85.0164
1627164,864,2,2,1,yes,no,yes,no,no,1,no,semi-furnished,Andhra Pradesh,Vijayawada,Governorpet,16.5277,80.6037
5108554,1837,3,2,2,yes,yes,no,yes,yes,1,no,semi-furnished,Kerala,Kozhikode,Medical College,11.224,75.7731
7859861,3591,4,2,2,no,no,no,no,no,2,no,furnished,Andhra Pradesh,Visakhapatnam,Siripuram,17.7101,83.2146
10034891,3932,4,2,1,yes,no,no,yes,yes,1,no,furnished,Maharashtra,Nagpur,Sitabuldi,21.1578,79.1186
6589815,1693,3,2,4,no,no,no,yes,yes,1,no,semi-furnished,Maharashtra,Pune,Kothrud,18.5491,73.8521
3373826,1470,3,1,2,yes,no,yes,yes,yes,0,no,semi-furnished,Uttar Pradesh,Noida,Sector 62,28.5614,77.4327
21725521,4286,5,3,1,no,no,no,no,no,1,yes,semi-furnished,Punjab,Ludhiana,Sarabha Nagar,30.8524,75.8333
5627980,2136,3,3,3,yes,no,no,yes,yes,2,no,semi-furnished,Uttar Pradesh,Kanpur,Kakadeo,26.4397,80.356
6165623,1836,3,2,2,yes,yes,no,no,yes,0,no,semi-furnished,Maharashtra,Thane,Ghodbunder Road,19.1891,73.0094
10552768,1560,3,4,2,yes,no,yes,no,yes,3,no,furnished,Maharashtra,Pune,Kothrud,18.5409,73.849
25531516,3882,5,1,1,yes,no,yes,no,yes,0,no,furnished,Tamil Nadu,Chennai,OMR,13.0517,80.236
2582841,2239,4,3,1,no,no,no,yes,yes,2,no,semi-furnished,Delhi,South Delhi,Malviya Nagar,28.5009,77.2246
3414079,1797,3,1,1,yes,yes,no,no,yes,2,yes,furnished,Gujarat,Rajkot,University Road,22.3163,70.8319
